,feature_combinations,SEN,SPEC
1637,"EM_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_NUCLEOSOME_2",0.49333333333333335,0.9047619047619048
1638,"EM_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1",0.44,0.8809523809523809
1639,"EM_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_NUCLEOSOME_2",0.26666666666666666,0.9047619047619048
1640,"EM_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.9047619047619048
1641,"EM_score,NUCLEOSOME_score,OT_EM,OT_FLEN,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5866666666666667,0.8571428571428571
1642,"EM_score,NUCLEOSOME_score,OT_EM,OT_FLEN,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.49333333333333335,0.8809523809523809
1643,"EM_score,NUCLEOSOME_score,OT_EM,OT_FLEN,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8809523809523809
1644,"EM_score,NUCLEOSOME_score,OT_EM,OT_FLEN,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.8809523809523809
1645,"EM_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5866666666666667,0.8571428571428571
1646,"EM_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.49333333333333335,0.8809523809523809
1647,"EM_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8809523809523809
1648,"EM_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.8809523809523809
1649,"EM_score,NUCLEOSOME_score,OT_EM,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8571428571428571
1650,"EM_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5866666666666667,0.8571428571428571
1651,"EM_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.49333333333333335,0.8809523809523809
1652,"EM_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8809523809523809
1653,"EM_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.4266666666666667,0.8809523809523809
1654,"EM_score,NUCLEOSOME_score,OT_FLEN,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8571428571428571
1655,"EM_score,NUCLEOSOME_score,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8571428571428571
1656,"EM_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2",0.49333333333333335,0.9047619047619048
1657,"EM_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1",0.5866666666666667,0.8809523809523809
1658,"EM_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_NUCLEOSOME_2",0.49333333333333335,0.9285714285714286
1659,"EM_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1",0.4533333333333333,0.8809523809523809
1660,"EM_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_NUCLEOSOME_2",0.32,0.9285714285714286
1661,"EM_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.4533333333333333,0.9047619047619048
1662,"EM_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5733333333333334,0.8571428571428571
1663,"EM_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.4666666666666667,0.9047619047619048
1664,"EM_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5733333333333334,0.8809523809523809
1665,"EM_score,EM_shannon,OT_EM,OT_FLEN,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.8809523809523809
1666,"EM_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5866666666666667,0.8571428571428571
1667,"EM_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.48,0.9047619047619048
1668,"EM_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8809523809523809
1669,"EM_score,EM_shannon,OT_EM,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.4533333333333333,0.8809523809523809
1670,"EM_score,EM_shannon,OT_EM,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5733333333333334,0.8571428571428571
1671,"EM_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5866666666666667,0.8571428571428571
1672,"EM_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.49333333333333335,0.9047619047619048
1673,"EM_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8809523809523809
1674,"EM_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.8809523809523809
1675,"EM_score,EM_shannon,OT_FLEN,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5733333333333334,0.8571428571428571
1676,"EM_score,EM_shannon,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8571428571428571
1677,"EM_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5733333333333334,0.8809523809523809
1678,"EM_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.48,0.9285714285714286
1679,"EM_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5733333333333334,0.9047619047619048
1680,"EM_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.4266666666666667,0.9047619047619048
1681,"EM_score,OT_EM,OT_FLEN,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.56,0.8809523809523809
1682,"EM_score,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5733333333333334,0.8809523809523809
1683,"EM_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5733333333333334,0.8809523809523809
1684,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.5333333333333333,0.8809523809523809
1685,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2",0.37333333333333335,0.8809523809523809
1686,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_FLEN_1",0.4533333333333333,0.8809523809523809
1687,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_NUCLEOSOME_2",0.37333333333333335,0.9047619047619048
1688,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA,NMF_EM_2",0.5333333333333333,0.8571428571428571
1689,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA,NMF_FLEN_1",0.5866666666666667,0.8571428571428571
1690,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA,NMF_NUCLEOSOME_2",0.5333333333333333,0.8809523809523809
1691,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,NMF_EM_2,NMF_FLEN_1",0.4533333333333333,0.8571428571428571
1692,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,NMF_EM_2,NMF_NUCLEOSOME_2",0.37333333333333335,0.8809523809523809
1693,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.4533333333333333,0.8809523809523809
1694,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_EM_2",0.5333333333333333,0.8571428571428571
1695,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1",0.5866666666666667,0.8571428571428571
1696,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_NUCLEOSOME_2",0.5333333333333333,0.8809523809523809
1697,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1",0.4533333333333333,0.8571428571428571
1698,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME,NMF_EM_2,NMF_NUCLEOSOME_2",0.37333333333333335,0.8809523809523809
1699,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.4533333333333333,0.8809523809523809
1700,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5866666666666667,0.8333333333333334
1701,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.5333333333333333,0.8571428571428571
1702,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8571428571428571
1703,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.4533333333333333,0.8571428571428571
1704,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2",0.52,0.8571428571428571
1705,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1",0.5866666666666667,0.8571428571428571
1706,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_NUCLEOSOME_2",0.52,0.8809523809523809
1707,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1",0.44,0.8571428571428571
1708,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_NUCLEOSOME_2",0.3466666666666667,0.8809523809523809
1709,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.8809523809523809
1710,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5866666666666667,0.8333333333333334
1711,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.52,0.8571428571428571
1712,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8571428571428571
1713,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_FLEN,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.8571428571428571
1714,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5866666666666667,0.8333333333333334
1715,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.52,0.8571428571428571
1716,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8571428571428571
1717,"FLEN_score,NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.8571428571428571
1718,"FLEN_score,NUCLEOSOME_score,EM_shannon,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8333333333333334
1719,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2",0.5333333333333333,0.8809523809523809
1720,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1",0.5866666666666667,0.8571428571428571
1721,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_NUCLEOSOME_2",0.5333333333333333,0.9047619047619048
1722,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1",0.44,0.8571428571428571
1723,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_NUCLEOSOME_2",0.32,0.9047619047619048
1724,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.8809523809523809
1725,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5866666666666667,0.8333333333333334
1726,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.5333333333333333,0.8809523809523809
1727,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8571428571428571
1728,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_FLEN,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.8571428571428571
1729,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5866666666666667,0.8333333333333334
1730,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.5333333333333333,0.8809523809523809
1731,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8571428571428571
1732,"FLEN_score,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.8571428571428571
1733,"FLEN_score,NUCLEOSOME_score,OT_EM,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8333333333333334
1734,"FLEN_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5866666666666667,0.8333333333333334
1735,"FLEN_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.52,0.8809523809523809
1736,"FLEN_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8571428571428571
1737,"FLEN_score,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.4266666666666667,0.8571428571428571
1738,"FLEN_score,NUCLEOSOME_score,OT_FLEN,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8333333333333334
1739,"FLEN_score,NUCLEOSOME_score,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8333333333333334
1740,"FLEN_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2",0.5333333333333333,0.8809523809523809
1741,"FLEN_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1",0.5866666666666667,0.8571428571428571
1742,"FLEN_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_NUCLEOSOME_2",0.5333333333333333,0.9047619047619048
1743,"FLEN_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1",0.4533333333333333,0.8571428571428571
1744,"FLEN_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_NUCLEOSOME_2",0.37333333333333335,0.9047619047619048
1745,"FLEN_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.4533333333333333,0.8809523809523809
1746,"FLEN_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5733333333333334,0.8333333333333334
1747,"FLEN_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.5066666666666667,0.8809523809523809
1748,"FLEN_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5733333333333334,0.8571428571428571
1749,"FLEN_score,EM_shannon,OT_EM,OT_FLEN,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.8571428571428571
1750,"FLEN_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5866666666666667,0.8333333333333334
1751,"FLEN_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.5333333333333333,0.8809523809523809
1752,"FLEN_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8571428571428571
1753,"FLEN_score,EM_shannon,OT_EM,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.4533333333333333,0.8571428571428571
1754,"FLEN_score,EM_shannon,OT_EM,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5733333333333334,0.8333333333333334
1755,"FLEN_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5866666666666667,0.8333333333333334
1756,"FLEN_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.52,0.8809523809523809
1757,"FLEN_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8571428571428571
1758,"FLEN_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.8571428571428571
1759,"FLEN_score,EM_shannon,OT_FLEN,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5733333333333334,0.8333333333333334
1760,"FLEN_score,EM_shannon,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8333333333333334
1761,"FLEN_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5733333333333334,0.8571428571428571
1762,"FLEN_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.52,0.9285714285714286
1763,"FLEN_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5733333333333334,0.8809523809523809
1764,"FLEN_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.4266666666666667,0.8809523809523809
1765,"FLEN_score,OT_EM,OT_FLEN,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.56,0.8571428571428571
1766,"FLEN_score,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5733333333333334,0.8571428571428571
1767,"FLEN_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5733333333333334,0.8571428571428571
1768,"NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2",0.49333333333333335,0.8809523809523809
1769,"NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1",0.5866666666666667,0.8809523809523809
1770,"NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_NUCLEOSOME_2",0.49333333333333335,0.9047619047619048
1771,"NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1",0.4533333333333333,0.8809523809523809
1772,"NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_NUCLEOSOME_2",0.32,0.9047619047619048
1773,"NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.4533333333333333,0.9047619047619048
1774,"NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5866666666666667,0.8571428571428571
1775,"NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.49333333333333335,0.8809523809523809
1776,"NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8809523809523809
1777,"NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.4533333333333333,0.8809523809523809
1778,"NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5866666666666667,0.8571428571428571
1779,"NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.49333333333333335,0.8809523809523809
1780,"NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8809523809523809
1781,"NUCLEOSOME_score,EM_shannon,OT_EM,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.4533333333333333,0.8809523809523809
1782,"NUCLEOSOME_score,EM_shannon,OT_EM,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8571428571428571
1783,"NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5866666666666667,0.8571428571428571
1784,"NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.48,0.8809523809523809
1785,"NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8809523809523809
1786,"NUCLEOSOME_score,EM_shannon,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.8809523809523809
1787,"NUCLEOSOME_score,EM_shannon,OT_FLEN,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8571428571428571
1788,"NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8571428571428571
1789,"NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5866666666666667,0.8571428571428571
1790,"NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_NUCLEOSOME_2",0.48,0.9047619047619048
1791,"NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8809523809523809
1792,"NUCLEOSOME_score,OT_EM,OT_FLEN,OT_NUCLEOSOME,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.44,0.8809523809523809
1793,"NUCLEOSOME_score,OT_EM,OT_FLEN,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8571428571428571
1794,"NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8571428571428571
1795,"NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1,NMF_NUCLEOSOME_2",0.5866666666666667,0.8571428571428571
1796,"EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA,NMF_EM_2,NMF_FLEN_1",0.5866666666666667,0.8571428571428571
