,feature_combinations,SEN_Train,SPEC_Train,NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score,NUCLEOSOME_score,EM_shannon,OT_EM,OT_FLEN,OT_NUCLEOSOME,ichorCNA
206,"FLEN_score,OT_EM,OT_NUCLEOSOME",0.2633587786259542,0.9294117647058824,0,0,0,0,1,0,0,1,0,1,0
207,"FLEN_score,OT_EM,ichorCNA",0.48091603053435117,0.9058823529411765,0,0,0,0,1,0,0,1,0,0,1
208,"FLEN_score,OT_FLEN,OT_NUCLEOSOME",0.2099236641221374,0.9764705882352941,0,0,0,0,1,0,0,0,1,1,0
209,"FLEN_score,OT_FLEN,ichorCNA",0.4580152671755725,0.9529411764705882,0,0,0,0,1,0,0,0,1,0,1
210,"FLEN_score,OT_NUCLEOSOME,ichorCNA",0.4732824427480916,0.9529411764705882,0,0,0,0,1,0,0,0,0,1,1
211,"NUCLEOSOME_score,EM_shannon,OT_EM",0.36259541984732824,0.9294117647058824,0,0,0,0,0,1,1,1,0,0,0
212,"NUCLEOSOME_score,EM_shannon,OT_FLEN",0.3549618320610687,0.9294117647058824,0,0,0,0,0,1,1,0,1,0,0
213,"NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME",0.3549618320610687,0.9294117647058824,0,0,0,0,0,1,1,0,0,1,0
214,"NUCLEOSOME_score,EM_shannon,ichorCNA",0.5305343511450382,0.9058823529411765,0,0,0,0,0,1,1,0,0,0,1
215,"NUCLEOSOME_score,OT_EM,OT_FLEN",0.32061068702290074,0.9294117647058824,0,0,0,0,0,1,0,1,1,0,0
216,"NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME",0.32061068702290074,0.9294117647058824,0,0,0,0,0,1,0,1,0,1,0
217,"NUCLEOSOME_score,OT_EM,ichorCNA",0.5267175572519084,0.9058823529411765,0,0,0,0,0,1,0,1,0,0,1
218,"NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME",0.27099236641221375,0.9647058823529412,0,0,0,0,0,1,0,0,1,1,0
219,"NUCLEOSOME_score,OT_FLEN,ichorCNA",0.48854961832061067,0.9294117647058824,0,0,0,0,0,1,0,0,1,0,1
220,"NUCLEOSOME_score,OT_NUCLEOSOME,ichorCNA",0.48854961832061067,0.9294117647058824,0,0,0,0,0,1,0,0,0,1,1
221,"EM_shannon,OT_EM,OT_FLEN",0.3053435114503817,0.9294117647058824,0,0,0,0,0,0,1,1,1,0,0
222,"EM_shannon,OT_EM,OT_NUCLEOSOME",0.31297709923664124,0.9294117647058824,0,0,0,0,0,0,1,1,0,1,0
223,"EM_shannon,OT_EM,ichorCNA",0.49236641221374045,0.9058823529411765,0,0,0,0,0,0,1,1,0,0,1
224,"EM_shannon,OT_FLEN,OT_NUCLEOSOME",0.32061068702290074,0.9294117647058824,0,0,0,0,0,0,1,0,1,1,0
225,"EM_shannon,OT_FLEN,ichorCNA",0.5,0.9058823529411765,0,0,0,0,0,0,1,0,1,0,1
226,"EM_shannon,OT_NUCLEOSOME,ichorCNA",0.5114503816793893,0.9058823529411765,0,0,0,0,0,0,1,0,0,1,1
227,"OT_EM,OT_FLEN,OT_NUCLEOSOME",0.26717557251908397,0.9294117647058824,0,0,0,0,0,0,0,1,1,1,0
228,"OT_EM,OT_FLEN,ichorCNA",0.4847328244274809,0.9058823529411765,0,0,0,0,0,0,0,1,1,0,1
229,"OT_EM,OT_NUCLEOSOME,ichorCNA",0.4961832061068702,0.9058823529411765,0,0,0,0,0,0,0,1,0,1,1
230,"OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.4541984732824427,0.9529411764705882,0,0,0,0,0,0,0,0,1,1,1
231,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score",0.3816793893129771,0.8823529411764706,1,1,1,1,0,0,0,0,0,0,0
232,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score",0.366412213740458,0.8823529411764706,1,1,1,0,1,0,0,0,0,0,0
233,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,NUCLEOSOME_score",0.42366412213740456,0.8705882352941177,1,1,1,0,0,1,0,0,0,0,0
234,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_shannon",0.40458015267175573,0.8705882352941177,1,1,1,0,0,0,1,0,0,0,0
235,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,OT_EM",0.37786259541984735,0.8705882352941177,1,1,1,0,0,0,0,1,0,0,0
236,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,OT_FLEN",0.3816793893129771,0.8823529411764706,1,1,1,0,0,0,0,0,1,0,0
237,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,OT_NUCLEOSOME",0.38549618320610685,0.8823529411764706,1,1,1,0,0,0,0,0,0,1,0
238,"NMF_EM_1,NMF_FLEN_1,NMF_NUCLEOSOME_2,ichorCNA",0.5381679389312977,0.8705882352941177,1,1,1,0,0,0,0,0,0,0,1
239,"NMF_EM_1,NMF_FLEN_1,EM_score,FLEN_score",0.37786259541984735,0.8823529411764706,1,1,0,1,1,0,0,0,0,0,0
240,"NMF_EM_1,NMF_FLEN_1,EM_score,NUCLEOSOME_score",0.42748091603053434,0.8705882352941177,1,1,0,1,0,1,0,0,0,0,0
241,"NMF_EM_1,NMF_FLEN_1,EM_score,EM_shannon",0.4083969465648855,0.8705882352941177,1,1,0,1,0,0,1,0,0,0,0
242,"NMF_EM_1,NMF_FLEN_1,EM_score,OT_EM",0.38549618320610685,0.8705882352941177,1,1,0,1,0,0,0,1,0,0,0
243,"NMF_EM_1,NMF_FLEN_1,EM_score,OT_FLEN",0.3931297709923664,0.8823529411764706,1,1,0,1,0,0,0,0,1,0,0
244,"NMF_EM_1,NMF_FLEN_1,EM_score,OT_NUCLEOSOME",0.3931297709923664,0.8823529411764706,1,1,0,1,0,0,0,0,0,1,0
245,"NMF_EM_1,NMF_FLEN_1,EM_score,ichorCNA",0.5419847328244275,0.8705882352941177,1,1,0,1,0,0,0,0,0,0,1
246,"NMF_EM_1,NMF_FLEN_1,FLEN_score,NUCLEOSOME_score",0.4198473282442748,0.8705882352941177,1,1,0,0,1,1,0,0,0,0,0
247,"NMF_EM_1,NMF_FLEN_1,FLEN_score,EM_shannon",0.3969465648854962,0.8705882352941177,1,1,0,0,1,0,1,0,0,0,0
248,"NMF_EM_1,NMF_FLEN_1,FLEN_score,OT_EM",0.3702290076335878,0.8705882352941177,1,1,0,0,1,0,0,1,0,0,0
249,"NMF_EM_1,NMF_FLEN_1,FLEN_score,OT_FLEN",0.37404580152671757,0.8823529411764706,1,1,0,0,1,0,0,0,1,0,0
250,"NMF_EM_1,NMF_FLEN_1,FLEN_score,OT_NUCLEOSOME",0.3816793893129771,0.8823529411764706,1,1,0,0,1,0,0,0,0,1,0
251,"NMF_EM_1,NMF_FLEN_1,FLEN_score,ichorCNA",0.5381679389312977,0.8705882352941177,1,1,0,0,1,0,0,0,0,0,1
252,"NMF_EM_1,NMF_FLEN_1,NUCLEOSOME_score,EM_shannon",0.44274809160305345,0.8705882352941177,1,1,0,0,0,1,1,0,0,0,0
253,"NMF_EM_1,NMF_FLEN_1,NUCLEOSOME_score,OT_EM",0.42748091603053434,0.8705882352941177,1,1,0,0,0,1,0,1,0,0,0
254,"NMF_EM_1,NMF_FLEN_1,NUCLEOSOME_score,OT_FLEN",0.4198473282442748,0.8705882352941177,1,1,0,0,0,1,0,0,1,0,0
255,"NMF_EM_1,NMF_FLEN_1,NUCLEOSOME_score,OT_NUCLEOSOME",0.4198473282442748,0.8705882352941177,1,1,0,0,0,1,0,0,0,1,0
256,"NMF_EM_1,NMF_FLEN_1,NUCLEOSOME_score,ichorCNA",0.5687022900763359,0.8588235294117647,1,1,0,0,0,1,0,0,0,0,1
257,"NMF_EM_1,NMF_FLEN_1,EM_shannon,OT_EM",0.3969465648854962,0.8705882352941177,1,1,0,0,0,0,1,1,0,0,0
258,"NMF_EM_1,NMF_FLEN_1,EM_shannon,OT_FLEN",0.4122137404580153,0.8705882352941177,1,1,0,0,0,0,1,0,1,0,0
259,"NMF_EM_1,NMF_FLEN_1,EM_shannon,OT_NUCLEOSOME",0.41603053435114506,0.8705882352941177,1,1,0,0,0,0,1,0,0,1,0
260,"NMF_EM_1,NMF_FLEN_1,EM_shannon,ichorCNA",0.5572519083969466,0.8588235294117647,1,1,0,0,0,0,1,0,0,0,1
261,"NMF_EM_1,NMF_FLEN_1,OT_EM,OT_FLEN",0.38549618320610685,0.8705882352941177,1,1,0,0,0,0,0,1,1,0,0
262,"NMF_EM_1,NMF_FLEN_1,OT_EM,OT_NUCLEOSOME",0.3893129770992366,0.8705882352941177,1,1,0,0,0,0,0,1,0,1,0
263,"NMF_EM_1,NMF_FLEN_1,OT_EM,ichorCNA",0.5458015267175572,0.8588235294117647,1,1,0,0,0,0,0,1,0,0,1
264,"NMF_EM_1,NMF_FLEN_1,OT_FLEN,OT_NUCLEOSOME",0.38549618320610685,0.8823529411764706,1,1,0,0,0,0,0,0,1,1,0
265,"NMF_EM_1,NMF_FLEN_1,OT_FLEN,ichorCNA",0.5458015267175572,0.8705882352941177,1,1,0,0,0,0,0,0,1,0,1
266,"NMF_EM_1,NMF_FLEN_1,OT_NUCLEOSOME,ichorCNA",0.549618320610687,0.8705882352941177,1,1,0,0,0,0,0,0,0,1,1
267,"NMF_EM_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score",0.2366412213740458,0.9294117647058824,1,0,1,1,1,0,0,0,0,0,0
268,"NMF_EM_1,NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score",0.32061068702290074,0.9294117647058824,1,0,1,1,0,1,0,0,0,0,0
269,"NMF_EM_1,NMF_NUCLEOSOME_2,EM_score,EM_shannon",0.31679389312977096,0.9176470588235294,1,0,1,1,0,0,1,0,0,0,0
270,"NMF_EM_1,NMF_NUCLEOSOME_2,EM_score,OT_EM",0.2595419847328244,0.9176470588235294,1,0,1,1,0,0,0,1,0,0,0
271,"NMF_EM_1,NMF_NUCLEOSOME_2,EM_score,OT_FLEN",0.24427480916030533,0.9411764705882353,1,0,1,1,0,0,0,0,1,0,0
272,"NMF_EM_1,NMF_NUCLEOSOME_2,EM_score,OT_NUCLEOSOME",0.25190839694656486,0.9411764705882353,1,0,1,1,0,0,0,0,0,1,0
273,"NMF_EM_1,NMF_NUCLEOSOME_2,EM_score,ichorCNA",0.46946564885496184,0.9058823529411765,1,0,1,1,0,0,0,0,0,0,1
274,"NMF_EM_1,NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score",0.29770992366412213,0.9411764705882353,1,0,1,0,1,1,0,0,0,0,0
275,"NMF_EM_1,NMF_NUCLEOSOME_2,FLEN_score,EM_shannon",0.31297709923664124,0.9176470588235294,1,0,1,0,1,0,1,0,0,0,0
276,"NMF_EM_1,NMF_NUCLEOSOME_2,FLEN_score,OT_EM",0.25190839694656486,0.9176470588235294,1,0,1,0,1,0,0,1,0,0,0
277,"NMF_EM_1,NMF_NUCLEOSOME_2,FLEN_score,OT_FLEN",0.21374045801526717,0.9647058823529412,1,0,1,0,1,0,0,0,1,0,0
278,"NMF_EM_1,NMF_NUCLEOSOME_2,FLEN_score,OT_NUCLEOSOME",0.22900763358778625,0.9647058823529412,1,0,1,0,1,0,0,0,0,1,0
279,"NMF_EM_1,NMF_NUCLEOSOME_2,FLEN_score,ichorCNA",0.4618320610687023,0.9411764705882353,1,0,1,0,1,0,0,0,0,0,1
280,"NMF_EM_1,NMF_NUCLEOSOME_2,NUCLEOSOME_score,EM_shannon",0.3702290076335878,0.9176470588235294,1,0,1,0,0,1,1,0,0,0,0
281,"NMF_EM_1,NMF_NUCLEOSOME_2,NUCLEOSOME_score,OT_EM",0.3282442748091603,0.9176470588235294,1,0,1,0,0,1,0,1,0,0,0
282,"NMF_EM_1,NMF_NUCLEOSOME_2,NUCLEOSOME_score,OT_FLEN",0.2900763358778626,0.9529411764705882,1,0,1,0,0,1,0,0,1,0,0
283,"NMF_EM_1,NMF_NUCLEOSOME_2,NUCLEOSOME_score,OT_NUCLEOSOME",0.2900763358778626,0.9529411764705882,1,0,1,0,0,1,0,0,0,1,0
284,"NMF_EM_1,NMF_NUCLEOSOME_2,NUCLEOSOME_score,ichorCNA",0.5,0.9176470588235294,1,0,1,0,0,1,0,0,0,0,1
285,"NMF_EM_1,NMF_NUCLEOSOME_2,EM_shannon,OT_EM",0.3015267175572519,0.9176470588235294,1,0,1,0,0,0,1,1,0,0,0
286,"NMF_EM_1,NMF_NUCLEOSOME_2,EM_shannon,OT_FLEN",0.3244274809160305,0.9176470588235294,1,0,1,0,0,0,1,0,1,0,0
287,"NMF_EM_1,NMF_NUCLEOSOME_2,EM_shannon,OT_NUCLEOSOME",0.3282442748091603,0.9176470588235294,1,0,1,0,0,0,1,0,0,1,0
288,"NMF_EM_1,NMF_NUCLEOSOME_2,EM_shannon,ichorCNA",0.4961832061068702,0.8941176470588236,1,0,1,0,0,0,1,0,0,0,1
289,"NMF_EM_1,NMF_NUCLEOSOME_2,OT_EM,OT_FLEN",0.2633587786259542,0.9176470588235294,1,0,1,0,0,0,0,1,1,0,0
290,"NMF_EM_1,NMF_NUCLEOSOME_2,OT_EM,OT_NUCLEOSOME",0.26717557251908397,0.9176470588235294,1,0,1,0,0,0,0,1,0,1,0
291,"NMF_EM_1,NMF_NUCLEOSOME_2,OT_EM,ichorCNA",0.4732824427480916,0.8941176470588236,1,0,1,0,0,0,0,1,0,0,1
292,"NMF_EM_1,NMF_NUCLEOSOME_2,OT_FLEN,OT_NUCLEOSOME",0.21374045801526717,0.9764705882352941,1,0,1,0,0,0,0,0,1,1,0
293,"NMF_EM_1,NMF_NUCLEOSOME_2,OT_FLEN,ichorCNA",0.4541984732824427,0.9411764705882353,1,0,1,0,0,0,0,0,1,0,1
294,"NMF_EM_1,NMF_NUCLEOSOME_2,OT_NUCLEOSOME,ichorCNA",0.4618320610687023,0.9411764705882353,1,0,1,0,0,0,0,0,0,1,1
295,"NMF_EM_1,EM_score,FLEN_score,NUCLEOSOME_score",0.3244274809160305,0.9176470588235294,1,0,0,1,1,1,0,0,0,0,0
296,"NMF_EM_1,EM_score,FLEN_score,EM_shannon",0.31679389312977096,0.9176470588235294,1,0,0,1,1,0,1,0,0,0,0
297,"NMF_EM_1,EM_score,FLEN_score,OT_EM",0.2595419847328244,0.9176470588235294,1,0,0,1,1,0,0,1,0,0,0
298,"NMF_EM_1,EM_score,FLEN_score,OT_FLEN",0.2366412213740458,0.9294117647058824,1,0,0,1,1,0,0,0,1,0,0
299,"NMF_EM_1,EM_score,FLEN_score,OT_NUCLEOSOME",0.2595419847328244,0.9294117647058824,1,0,0,1,1,0,0,0,0,1,0
300,"NMF_EM_1,EM_score,FLEN_score,ichorCNA",0.48091603053435117,0.9058823529411765,1,0,0,1,1,0,0,0,0,0,1
301,"NMF_EM_1,EM_score,NUCLEOSOME_score,EM_shannon",0.3816793893129771,0.9176470588235294,1,0,0,1,0,1,1,0,0,0,0
302,"NMF_EM_1,EM_score,NUCLEOSOME_score,OT_EM",0.33969465648854963,0.9176470588235294,1,0,0,1,0,1,0,1,0,0,0
303,"NMF_EM_1,EM_score,NUCLEOSOME_score,OT_FLEN",0.31679389312977096,0.9294117647058824,1,0,0,1,0,1,0,0,1,0,0
304,"NMF_EM_1,EM_score,NUCLEOSOME_score,OT_NUCLEOSOME",0.31679389312977096,0.9294117647058824,1,0,0,1,0,1,0,0,0,1,0
305,"NMF_EM_1,EM_score,NUCLEOSOME_score,ichorCNA",0.5190839694656488,0.8941176470588236,1,0,0,1,0,1,0,0,0,0,1
306,"NMF_EM_1,EM_score,EM_shannon,OT_EM",0.3015267175572519,0.9176470588235294,1,0,0,1,0,0,1,1,0,0,0
307,"NMF_EM_1,EM_score,EM_shannon,OT_FLEN",0.3282442748091603,0.9176470588235294,1,0,0,1,0,0,1,0,1,0,0
308,"NMF_EM_1,EM_score,EM_shannon,OT_NUCLEOSOME",0.33587786259541985,0.9176470588235294,1,0,0,1,0,0,1,0,0,1,0
309,"NMF_EM_1,EM_score,EM_shannon,ichorCNA",0.5,0.8941176470588236,1,0,0,1,0,0,1,0,0,0,1
310,"NMF_EM_1,EM_score,OT_EM,OT_FLEN",0.27099236641221375,0.9176470588235294,1,0,0,1,0,0,0,1,1,0,0
311,"NMF_EM_1,EM_score,OT_EM,OT_NUCLEOSOME",0.2786259541984733,0.9176470588235294,1,0,0,1,0,0,0,1,0,1,0
312,"NMF_EM_1,EM_score,OT_EM,ichorCNA",0.48091603053435117,0.8941176470588236,1,0,0,1,0,0,0,1,0,0,1
313,"NMF_EM_1,EM_score,OT_FLEN,OT_NUCLEOSOME",0.25572519083969464,0.9411764705882353,1,0,0,1,0,0,0,0,1,1,0
314,"NMF_EM_1,EM_score,OT_FLEN,ichorCNA",0.48091603053435117,0.9058823529411765,1,0,0,1,0,0,0,0,1,0,1
315,"NMF_EM_1,EM_score,OT_NUCLEOSOME,ichorCNA",0.49236641221374045,0.9058823529411765,1,0,0,1,0,0,0,0,0,1,1
316,"NMF_EM_1,FLEN_score,NUCLEOSOME_score,EM_shannon",0.3702290076335878,0.9176470588235294,1,0,0,0,1,1,1,0,0,0,0
317,"NMF_EM_1,FLEN_score,NUCLEOSOME_score,OT_EM",0.3282442748091603,0.9176470588235294,1,0,0,0,1,1,0,1,0,0,0
318,"NMF_EM_1,FLEN_score,NUCLEOSOME_score,OT_FLEN",0.29389312977099236,0.9411764705882353,1,0,0,0,1,1,0,0,1,0,0
319,"NMF_EM_1,FLEN_score,NUCLEOSOME_score,OT_NUCLEOSOME",0.29389312977099236,0.9411764705882353,1,0,0,0,1,1,0,0,0,1,0
320,"NMF_EM_1,FLEN_score,NUCLEOSOME_score,ichorCNA",0.5076335877862596,0.9176470588235294,1,0,0,0,1,1,0,0,0,0,1
321,"NMF_EM_1,FLEN_score,EM_shannon,OT_EM",0.29770992366412213,0.9176470588235294,1,0,0,0,1,0,1,1,0,0,0
322,"NMF_EM_1,FLEN_score,EM_shannon,OT_FLEN",0.31297709923664124,0.9176470588235294,1,0,0,0,1,0,1,0,1,0,0
323,"NMF_EM_1,FLEN_score,EM_shannon,OT_NUCLEOSOME",0.3320610687022901,0.9176470588235294,1,0,0,0,1,0,1,0,0,1,0
324,"NMF_EM_1,FLEN_score,EM_shannon,ichorCNA",0.5038167938931297,0.8941176470588236,1,0,0,0,1,0,1,0,0,0,1
325,"NMF_EM_1,FLEN_score,OT_EM,OT_FLEN",0.25190839694656486,0.9176470588235294,1,0,0,0,1,0,0,1,1,0,0
326,"NMF_EM_1,FLEN_score,OT_EM,OT_NUCLEOSOME",0.27099236641221375,0.9176470588235294,1,0,0,0,1,0,0,1,0,1,0
327,"NMF_EM_1,FLEN_score,OT_EM,ichorCNA",0.48091603053435117,0.8941176470588236,1,0,0,0,1,0,0,1,0,0,1
328,"NMF_EM_1,FLEN_score,OT_FLEN,OT_NUCLEOSOME",0.22519083969465647,0.9647058823529412,1,0,0,0,1,0,0,0,1,1,0
329,"NMF_EM_1,FLEN_score,OT_FLEN,ichorCNA",0.46564885496183206,0.9411764705882353,1,0,0,0,1,0,0,0,1,0,1
330,"NMF_EM_1,FLEN_score,OT_NUCLEOSOME,ichorCNA",0.48091603053435117,0.9411764705882353,1,0,0,0,1,0,0,0,0,1,1
331,"NMF_EM_1,NUCLEOSOME_score,EM_shannon,OT_EM",0.366412213740458,0.9176470588235294,1,0,0,0,0,1,1,1,0,0,0
332,"NMF_EM_1,NUCLEOSOME_score,EM_shannon,OT_FLEN",0.366412213740458,0.9176470588235294,1,0,0,0,0,1,1,0,1,0,0
333,"NMF_EM_1,NUCLEOSOME_score,EM_shannon,OT_NUCLEOSOME",0.366412213740458,0.9176470588235294,1,0,0,0,0,1,1,0,0,1,0
334,"NMF_EM_1,NUCLEOSOME_score,EM_shannon,ichorCNA",0.5381679389312977,0.8941176470588236,1,0,0,0,0,1,1,0,0,0,1
335,"NMF_EM_1,NUCLEOSOME_score,OT_EM,OT_FLEN",0.3244274809160305,0.9176470588235294,1,0,0,0,0,1,0,1,1,0,0
336,"NMF_EM_1,NUCLEOSOME_score,OT_EM,OT_NUCLEOSOME",0.3244274809160305,0.9176470588235294,1,0,0,0,0,1,0,1,0,1,0
337,"NMF_EM_1,NUCLEOSOME_score,OT_EM,ichorCNA",0.5267175572519084,0.8941176470588236,1,0,0,0,0,1,0,1,0,0,1
338,"NMF_EM_1,NUCLEOSOME_score,OT_FLEN,OT_NUCLEOSOME",0.2824427480916031,0.9529411764705882,1,0,0,0,0,1,0,0,1,1,0
339,"NMF_EM_1,NUCLEOSOME_score,OT_FLEN,ichorCNA",0.4961832061068702,0.9176470588235294,1,0,0,0,0,1,0,0,1,0,1
340,"NMF_EM_1,NUCLEOSOME_score,OT_NUCLEOSOME,ichorCNA",0.4961832061068702,0.9176470588235294,1,0,0,0,0,1,0,0,0,1,1
341,"NMF_EM_1,EM_shannon,OT_EM,OT_FLEN",0.30916030534351147,0.9176470588235294,1,0,0,0,0,0,1,1,1,0,0
342,"NMF_EM_1,EM_shannon,OT_EM,OT_NUCLEOSOME",0.32061068702290074,0.9176470588235294,1,0,0,0,0,0,1,1,0,1,0
343,"NMF_EM_1,EM_shannon,OT_EM,ichorCNA",0.49236641221374045,0.8941176470588236,1,0,0,0,0,0,1,1,0,0,1
344,"NMF_EM_1,EM_shannon,OT_FLEN,OT_NUCLEOSOME",0.3320610687022901,0.9176470588235294,1,0,0,0,0,0,1,0,1,1,0
345,"NMF_EM_1,EM_shannon,OT_FLEN,ichorCNA",0.5076335877862596,0.8941176470588236,1,0,0,0,0,0,1,0,1,0,1
346,"NMF_EM_1,EM_shannon,OT_NUCLEOSOME,ichorCNA",0.5190839694656488,0.8941176470588236,1,0,0,0,0,0,1,0,0,1,1
347,"NMF_EM_1,OT_EM,OT_FLEN,OT_NUCLEOSOME",0.27099236641221375,0.9176470588235294,1,0,0,0,0,0,0,1,1,1,0
348,"NMF_EM_1,OT_EM,OT_FLEN,ichorCNA",0.4847328244274809,0.8941176470588236,1,0,0,0,0,0,0,1,1,0,1
349,"NMF_EM_1,OT_EM,OT_NUCLEOSOME,ichorCNA",0.4961832061068702,0.8941176470588236,1,0,0,0,0,0,0,1,0,1,1
350,"NMF_EM_1,OT_FLEN,OT_NUCLEOSOME,ichorCNA",0.4618320610687023,0.9411764705882353,1,0,0,0,0,0,0,0,1,1,1
351,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,FLEN_score",0.37786259541984735,0.8941176470588236,0,1,1,1,1,0,0,0,0,0,0
352,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,NUCLEOSOME_score",0.42748091603053434,0.8823529411764706,0,1,1,1,0,1,0,0,0,0,0
353,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,EM_shannon",0.4083969465648855,0.8823529411764706,0,1,1,1,0,0,1,0,0,0,0
354,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,OT_EM",0.38549618320610685,0.8823529411764706,0,1,1,1,0,0,0,1,0,0,0
355,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,OT_FLEN",0.3931297709923664,0.8941176470588236,0,1,1,1,0,0,0,0,1,0,0
356,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,OT_NUCLEOSOME",0.3931297709923664,0.8941176470588236,0,1,1,1,0,0,0,0,0,1,0
357,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_score,ichorCNA",0.5419847328244275,0.8823529411764706,0,1,1,1,0,0,0,0,0,0,1
358,"NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,NUCLEOSOME_score",0.4198473282442748,0.8823529411764706,0,1,1,0,1,1,0,0,0,0,0
359,"NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,EM_shannon",0.40076335877862596,0.8823529411764706,0,1,1,0,1,0,1,0,0,0,0
360,"NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,OT_EM",0.37404580152671757,0.8823529411764706,0,1,1,0,1,0,0,1,0,0,0
361,"NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,OT_FLEN",0.37786259541984735,0.8941176470588236,0,1,1,0,1,0,0,0,1,0,0
362,"NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,OT_NUCLEOSOME",0.3816793893129771,0.8941176470588236,0,1,1,0,1,0,0,0,0,1,0
363,"NMF_FLEN_1,NMF_NUCLEOSOME_2,FLEN_score,ichorCNA",0.5381679389312977,0.8823529411764706,0,1,1,0,1,0,0,0,0,0,1
364,"NMF_FLEN_1,NMF_NUCLEOSOME_2,NUCLEOSOME_score,EM_shannon",0.44274809160305345,0.8823529411764706,0,1,1,0,0,1,1,0,0,0,0
365,"NMF_FLEN_1,NMF_NUCLEOSOME_2,NUCLEOSOME_score,OT_EM",0.42748091603053434,0.8823529411764706,0,1,1,0,0,1,0,1,0,0,0
366,"NMF_FLEN_1,NMF_NUCLEOSOME_2,NUCLEOSOME_score,OT_FLEN",0.4198473282442748,0.8823529411764706,0,1,1,0,0,1,0,0,1,0,0
367,"NMF_FLEN_1,NMF_NUCLEOSOME_2,NUCLEOSOME_score,OT_NUCLEOSOME",0.4198473282442748,0.8823529411764706,0,1,1,0,0,1,0,0,0,1,0
368,"NMF_FLEN_1,NMF_NUCLEOSOME_2,NUCLEOSOME_score,ichorCNA",0.5687022900763359,0.8705882352941177,0,1,1,0,0,1,0,0,0,0,1
369,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_shannon,OT_EM",0.40076335877862596,0.8823529411764706,0,1,1,0,0,0,1,1,0,0,0
370,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_shannon,OT_FLEN",0.41603053435114506,0.8823529411764706,0,1,1,0,0,0,1,0,1,0,0
371,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_shannon,OT_NUCLEOSOME",0.41603053435114506,0.8823529411764706,0,1,1,0,0,0,1,0,0,1,0
372,"NMF_FLEN_1,NMF_NUCLEOSOME_2,EM_shannon,ichorCNA",0.5572519083969466,0.8705882352941177,0,1,1,0,0,0,1,0,0,0,1
373,"NMF_FLEN_1,NMF_NUCLEOSOME_2,OT_EM,OT_FLEN",0.3893129770992366,0.8823529411764706,0,1,1,0,0,0,0,1,1,0,0
374,"NMF_FLEN_1,NMF_NUCLEOSOME_2,OT_EM,OT_NUCLEOSOME",0.3893129770992366,0.8823529411764706,0,1,1,0,0,0,0,1,0,1,0
375,"NMF_FLEN_1,NMF_NUCLEOSOME_2,OT_EM,ichorCNA",0.5458015267175572,0.8705882352941177,0,1,1,0,0,0,0,1,0,0,1
376,"NMF_FLEN_1,NMF_NUCLEOSOME_2,OT_FLEN,OT_NUCLEOSOME",0.38549618320610685,0.8941176470588236,0,1,1,0,0,0,0,0,1,1,0
377,"NMF_FLEN_1,NMF_NUCLEOSOME_2,OT_FLEN,ichorCNA",0.5458015267175572,0.8823529411764706,0,1,1,0,0,0,0,0,1,0,1
378,"NMF_FLEN_1,NMF_NUCLEOSOME_2,OT_NUCLEOSOME,ichorCNA",0.549618320610687,0.8823529411764706,0,1,1,0,0,0,0,0,0,1,1
379,"NMF_FLEN_1,EM_score,FLEN_score,NUCLEOSOME_score",0.4198473282442748,0.8823529411764706,0,1,0,1,1,1,0,0,0,0,0
380,"NMF_FLEN_1,EM_score,FLEN_score,EM_shannon",0.40076335877862596,0.8823529411764706,0,1,0,1,1,0,1,0,0,0,0
